osm_id,amenity,name,building,way_area,shop,area,geometry,icon
618196781,,,house,23.4941,,23.4960033492785,"POLYGON ((121.0972294 14.65772189986686, 121.0972755 14.65770919986685, 121.0972864 14.65774589986686, 121.0972402 14.65775869986686, 121.0972294 14.65772189986686))",home
618196782,,,house,30.6973,,30.6981916462672,"POLYGON ((121.097289 14.65771219986686, 121.0973239 14.65770259986686, 121.0973427 14.65776609986686, 121.0973078 14.65777569986686, 121.097289 14.65771219986686))",home
618196783,,,house,16.502,,16.5033678188127,"POLYGON ((121.0973635 14.65769919986685, 121.0973953 14.65769039986685, 121.0974064 14.65772779986686, 121.0973745 14.65773659986686, 121.0973635 14.65769919986685))",home
618196784,,,house,21.3691,,21.3729269988132,"POLYGON ((121.0974117 14.65769079986685, 121.0974357 14.65768419986686, 121.0974547 14.65774849986686, 121.0974307 14.65775509986686, 121.0974117 14.65769079986685))",home
618196785,,,house,29.6699,,29.671554070149,"POLYGON ((121.0974453 14.65767779986686, 121.0974769 14.65766909986685, 121.0974969 14.65773689986686, 121.0974653 14.65774559986686, 121.0974453 14.65767779986686))",home
618196786,,,house,30.2578,,30.2571753344738,"POLYGON ((121.0974942 14.65767389986685, 121.0975335 14.65766309986685, 121.0975499 14.65771869986686, 121.0975106 14.65772949986686, 121.0974942 14.65767389986685))",home
618196787,,,house,18.3125,,18.3134139325871,"POLYGON ((121.0975318 14.65794829986688, 121.0975669 14.65793859986688, 121.097578 14.65797619986689, 121.0975429 14.65798599986689, 121.0975318 14.65794829986688))",home
618196788,,,house,11.9727,,11.970308675583,"POLYGON ((121.0972736 14.65787629986688, 121.0972981 14.65786959986687, 121.0973085 14.65790489986688, 121.097284 14.65791159986688, 121.0972736 14.65787629986688))",home
618196789,,,house,17.0215,,17.0220141966892,"POLYGON ((121.0972323 14.65788079986688, 121.0972649 14.65787179986688, 121.097276 14.65790949986688, 121.0972434 14.65791849986688, 121.0972323 14.65788079986688))",home
618196790,,,house,76.5176,,76.5201464024026,"POLYGON ((121.0973073 14.65781389986687, 121.0973655 14.65779779986687, 121.0973935 14.65789269986688, 121.0973353 14.65790879986688, 121.0973073 14.65781389986687))",home
618196791,,,house,9.1543,,9.15516249382272,"POLYGON ((121.0974234 14.65778169986687, 121.0974614 14.65777119986686, 121.0974665 14.65778859986687, 121.0974285 14.65779909986687, 121.0974234 14.65778169986687))",home
618196792,,,house,63.1816,,63.1778737026837,"POLYGON ((121.0974265 14.65780819986687, 121.0974855 14.65779189986687, 121.0975083 14.65786919986687, 121.0974493 14.65788549986688, 121.0974265 14.65780819986687))",home
618196793,,,house,25.4551,,25.4537864953081,"POLYGON ((121.0975046 14.65777849986686, 121.0975515 14.65776939986686, 121.0975599 14.65781019986687, 121.097513 14.65781919986687, 121.0975046 14.65777849986686))",home
618196794,,,house,17.2539,,17.2537223077494,"POLYGON ((121.0975092 14.65782629986687, 121.0975609 14.65781199986687, 121.097568 14.65783609986687, 121.0975164 14.65785039986687, 121.0975092 14.65782629986687))",home
618196795,,,house,23.3535,,23.3524939743269,"POLYGON ((121.0975162 14.65785909986687, 121.0975692 14.65784549986688, 121.097578 14.65787759986688, 121.0975251 14.65789129986688, 121.0975162 14.65785909986687))",home
654693170,,,school,276.311,,276.312040451029,"POLYGON ((121.1148007 14.66471939986768, 121.1149057 14.66469189986768, 121.1149594 14.6648831998677, 121.1148544 14.6649107998677, 121.1148007 14.66471939986768))",college
654713668,,,house,73.4805,,73.4823434825828,"POLYGON ((121.0969033 14.65119369986609, 121.0969635 14.65118509986609, 121.0969883 14.6512655998661, 121.0969193 14.6512826998661, 121.0969033 14.65119369986609))",home
654713811,,,house,63.8223,,63.8219729756265,"POLYGON ((121.096841 14.65121999986609, 121.0969004 14.65120629986609, 121.0969157 14.6512853998661, 121.0968603 14.6513045998661, 121.096841 14.65121999986609))",home
654734388,,,house,68.1465,,68.1445931370817,"POLYGON ((121.0966641 14.65101379986607, 121.0967014 14.65100609986606, 121.0967314 14.65100039986606, 121.0967446 14.65111689986608, 121.0967304 14.65111689986608, 121.096707 14.65111789986608, 121.0967004 14.65104559986607, 121.0966694 14.65104809986608, 121.0966641 14.65101379986607))",home
654734389,,,house,37.5566,,37.5582671004285,"POLYGON ((121.0965658 14.65106899986607, 121.0966123 14.65105319986608, 121.0966371 14.65112939986608, 121.0966061 14.65113019986609, 121.0965658 14.65106899986607))",home
654734390,,,house,72.1133,,72.1114650038842,"POLYGON ((121.096618 14.65105319986608, 121.0966623 14.65105099986607, 121.0966968 14.65104889986607, 121.0967047 14.65113069986608, 121.0966428 14.65113069986608, 121.096618 14.65105319986608))",home
654734391,,,house,57.9258,,57.9265726022446,"POLYGON ((121.0966167 14.65114219986608, 121.0967025 14.65113709986608, 121.096714 14.65119489986609, 121.0966446 14.65119869986609, 121.0966167 14.65114219986608))",home
654734392,,,house,64.6621,,64.6649112150805,"POLYGON ((121.0967507 14.6512624998661, 121.0968295 14.65125139986609, 121.0968428 14.6513060998661, 121.0967954 14.6513210998661, 121.0967574 14.6513202998661, 121.0967507 14.6512624998661))",home
654734620,,,house,59.2109,,59.2139072523138,"POLYGON ((121.0967367 14.65120119986609, 121.0968114 14.65118879986609, 121.0968295 14.65125139986609, 121.0967483 14.6512542998661, 121.0967367 14.65120119986609))",home
654734621,,,house,64.3008,,64.302456242012,"POLYGON ((121.0967197 14.65112549986608, 121.0967979 14.65112379986608, 121.0968085 14.65118479986609, 121.0967361 14.65119559986609, 121.0967197 14.65112549986608))",home
654734622,,,house,22.1191,,22.119548834866,"POLYGON ((121.0966958 14.6512717998661, 121.0967098 14.6512672998661, 121.0967437 14.6512644998661, 121.0967489 14.6513197998661, 121.0967209 14.6513067998661, 121.0966958 14.6512717998661))",home
654734623,,,house,45.0625,,45.0640190974233,"POLYGON ((121.0966578 14.65120459986609, 121.0967308 14.65120229986609, 121.0967425 14.6512576998661, 121.0966975 14.6512644998661, 121.0966578 14.65120459986609))",home
666042842,,WRCC Bldg III,retail,1102.01,,1102.00751768085,"POLYGON ((121.1013496 14.62603839986313, 121.1013507 14.62572949986309, 121.1016639 14.62573059986309, 121.1016634 14.62586239986311, 121.1016211 14.6258621998631, 121.1016205 14.62603669986312, 121.1015225 14.62603629986312, 121.1015146 14.62600559986312, 121.1014308 14.62600529986312, 121.1014307 14.62603869986313, 121.1013496 14.62603839986313))",commercial
666262069,,,school,2995.13,,2995.12843796959,"POLYGON ((121.1107214 14.63781819986451, 121.1112071 14.63763069986449, 121.1113996 14.63809769986455, 121.1111908 14.63817829986456, 121.1111535 14.63808779986454, 121.1108767 14.63819469986456, 121.1107214 14.63781819986451))",college
678559109,,,house,296.096,,296.096066214794,"POLYGON ((121.088401 14.64757949986567, 121.0884181 14.64746679986565, 121.0886189 14.64749529986565, 121.0886018 14.64760799986567, 121.088401 14.64757949986567))",home
678559110,,,house,202.115,,202.114435658316,"POLYGON ((121.0887991 14.64756059986566, 121.0888084 14.64748179986565, 121.0890062 14.64750369986565, 121.0889969 14.64758239986566, 121.0887991 14.64756059986566))",home
678559111,,,house,275.66,,275.656948940661,"POLYGON ((121.0875567 14.6487529998658, 121.0875827 14.64860569986578, 121.0877092 14.64862659986579, 121.0876871 14.6487514998658, 121.0877214 14.6487571998658, 121.0877118 14.64881149986581, 121.0876644 14.64880359986581, 121.0876701 14.6487717998658, 121.0875567 14.6487529998658))",home
678559112,,,house,361.582,,361.583856479175,"POLYGON ((121.0879155 14.64905049986583, 121.0879352 14.64890579986582, 121.0881269 14.64893019986582, 121.0881072 14.64907499986584, 121.0879155 14.64905049986583))",home
678559113,,,house,480.193,,480.191325408356,"POLYGON ((121.0878713 14.64923129986586, 121.0878825 14.64908719986584, 121.0881412 14.64910609986584, 121.08813 14.64925019986586, 121.0878713 14.64923129986586))",home
678559114,,,house,396.318,,396.321071240951,"POLYGON ((121.0878714 14.64935259986587, 121.0878777 14.64930009986587, 121.0879316 14.64930609986587, 121.0879345 14.64928109986586, 121.0880835 14.64929769986587, 121.088079 14.64933559986587, 121.0881243 14.64934059986587, 121.0881115 14.64944849986589, 121.0879511 14.64943069986588, 121.087954 14.64940659986588, 121.0878768 14.64939809986588, 121.087882 14.64935379986587, 121.0878714 14.64935259986587))",home
678559115,,,house,126.57,,126.569767729917,"POLYGON ((121.0879134 14.64954269986589, 121.0879232 14.64943849986588, 121.0880173 14.64944679986588, 121.0880074 14.64955099986589, 121.0879134 14.64954269986589))",home
678559116,,,house,441.525,,441.526788509449,"POLYGON ((121.0881885 14.64947119986589, 121.0882134 14.64923199986586, 121.0883673 14.64924689986586, 121.0883531 14.64938409986588, 121.0883266 14.64938149986587, 121.088316 14.64948359986589, 121.0881885 14.64947119986589))",home
678559117,,,house,347.707,,347.710202723028,"POLYGON ((121.0885206 14.64949459986589, 121.088531 14.64941469986588, 121.0886873 14.64943369986588, 121.0886618 14.64963079986591, 121.0885403 14.6496159998659, 121.0885555 14.6494987998659, 121.0885206 14.64949459986589))",home
678559118,,,house,366.424,,366.424395675465,"POLYGON ((121.0885632 14.64997689986594, 121.0886955 14.64994079986594, 121.0887538 14.65014119986597, 121.0886215 14.65017719986597, 121.0885632 14.64997689986594))",home
678559119,,,house,320.773,,320.774738385796,"POLYGON ((121.088506 14.64988829986593, 121.0885307 14.64988199986593, 121.0885144 14.64982169986592, 121.0886792 14.64977989986592, 121.0887148 14.64991139986594, 121.0885253 14.64995949986594, 121.088506 14.64988829986593))",home
678559120,,,house,69.3711,,69.3714810132102,"POLYGON ((121.0884833 14.64970149986592, 121.088577 14.64967359986591, 121.0885938 14.64972639986592, 121.0885001 14.64975429986592, 121.0884833 14.64970149986592))",home
678559121,,,house,376.061,,376.058364865092,"POLYGON ((121.0880877 14.64992679986594, 121.0883105 14.64986739986593, 121.0883386 14.64996609986594, 121.0882199 14.64999769986595, 121.0882344 14.65004869986595, 121.0881303 14.65007639986596, 121.0880877 14.64992679986594))",home
678559122,,,house,265.062,,265.064073311585,"POLYGON ((121.0882248 14.65017939986597, 121.0883174 14.65015569986597, 121.088312 14.65013589986597, 121.0883829 14.65011779986596, 121.0884183 14.65024729986598, 121.0882548 14.65028909986598, 121.0882248 14.65017939986597))",home
678559123,,,house,454.787,,454.790629621254,"POLYGON ((121.0879951 14.65039079986599, 121.0881851 14.65033289986599, 121.0882374 14.65049339986601, 121.0880199 14.65055969986601, 121.0879986 14.65049409986601, 121.088026 14.650485699866, 121.0879951 14.65039079986599))",home
678559124,,,house,323.793,,323.795080344432,"POLYGON ((121.0878896 14.65031639986599, 121.0879857 14.65029089986599, 121.0879654 14.65021919986598, 121.0880842 14.65018769986597, 121.0881243 14.65032909986599, 121.0879094 14.65038619986599, 121.0878896 14.65031639986599))",home
678559125,,,house,290.219,,290.220569106113,"POLYGON ((121.0878383 14.64998259986594, 121.0880613 14.64991949986594, 121.0880896 14.65001309986595, 121.0878666 14.65007619986596, 121.0878383 14.64998259986594))",home
678559126,,,house,333.986,,333.988786649451,"POLYGON ((121.0878194 14.64968219986591, 121.0878272 14.6496036998659, 121.0880356 14.64962319986591, 121.0880232 14.64974669986592, 121.0879405 14.64973889986592, 121.0879375 14.64976819986592, 121.08786 14.64976089986592, 121.0878674 14.64968669986591, 121.0878194 14.64968219986591))",home
678559127,,,house,186.445,,186.447036974517,"POLYGON ((121.0873299 14.64984819986593, 121.0873358 14.64978109986592, 121.0875042 14.64979489986592, 121.0874992 14.64985259986593, 121.0874561 14.64984909986593, 121.0874513 14.64990459986594, 121.0873742 14.64989829986594, 121.0873783 14.64985219986593, 121.0873299 14.64984819986593))",home
678559128,,,house,464.316,,464.32025280697,"POLYGON ((121.0872995 14.64941479986588, 121.0873098 14.64931599986587, 121.087345 14.64931939986587, 121.0873496 14.64927519986586, 121.0873922 14.64927929986586, 121.0873952 14.64925069986586, 121.0875131 14.64926219986586, 121.0875069 14.64932149986587, 121.0875608 14.64932679986587, 121.087549 14.64943929986588, 121.0872995 14.64941479986588))",home
678559129,,,house,234.254,,234.255553682397,"POLYGON ((121.0870958 14.64949779986589, 121.0871281 14.64940079986588, 121.0872989 14.64945409986588, 121.0872666 14.64955109986589, 121.0870958 14.64949779986589))",home
678559130,,,house,406.855,,406.85615816322,"POLYGON ((121.0869746 14.64978759986592, 121.0869825 14.64972649986592, 121.0871722 14.64974939986592, 121.0871463 14.64995009986594, 121.0870053 14.64993309986594, 121.0870233 14.64979349986592, 121.0869746 14.64978759986592))",home
678559131,,,house,392.123,,392.122424120442,"POLYGON ((121.0870236 14.64971099986592, 121.0870353 14.6495232998659, 121.0871509 14.64952999986589, 121.0871491 14.6495581998659, 121.0872139 14.6495619998659, 121.0872057 14.64969349986591, 121.0871511 14.64969029986591, 121.0871493 14.64971839986592, 121.0870236 14.64971099986592))",home
678559136,,,house,285.783,,285.784473658033,"POLYGON ((121.0876953 14.65058499986602, 121.0877265 14.65057639986602, 121.0877025 14.65049469986601, 121.0877292 14.650487399866, 121.0877106 14.650423799866, 121.0877848 14.650403399866, 121.0878445 14.65060679986602, 121.0877123 14.65064309986603, 121.0876953 14.65058499986602))",home
678559137,,,house,261.768,,261.769610516219,"POLYGON ((121.0876872 14.65065439986603, 121.0878478 14.65060999986602, 121.0878825 14.65072769986603, 121.0877218 14.65077199986604, 121.0876872 14.65065439986603))",home
678559138,,,house,402.438,,402.440975259131,"POLYGON ((121.0878163 14.65122859986609, 121.0878751 14.65121369986609, 121.0878615 14.65116349986608, 121.0880011 14.65112809986608, 121.0880453 14.6512910998661, 121.0878469 14.65134149986611, 121.0878163 14.65122859986609))",home
678559139,,,house,233.146,,233.146770491527,"POLYGON ((121.0878019 14.65103999986607, 121.0879498 14.65100439986607, 121.0879796 14.65112029986608, 121.0878317 14.65115589986608, 121.0878019 14.65103999986607))",home
678559140,,,house,288.305,,288.304909138298,"POLYGON ((121.0881905 14.65110039986608, 121.0883559 14.65106049986607, 121.0883889 14.65118859986609, 121.0882234 14.65122849986609, 121.0881905 14.65110039986608))",home
678559141,,,house,289.564,,289.565614236321,"POLYGON ((121.0883799 14.65087669986605, 121.0885356 14.65083419986605, 121.0885749 14.65096869986606, 121.0884193 14.65101119986607, 121.0883799 14.65087669986605))",home
678559142,,,house,284.721,,284.722861262248,"POLYGON ((121.0883926 14.65076039986603, 121.0884187 14.65075369986604, 121.0883982 14.65067799986602, 121.0885318 14.65064419986602, 121.0885704 14.65078679986604, 121.0884107 14.65082729986605, 121.0883926 14.65076039986603))",home
678559143,,,house,315.283,,315.28323701131,"POLYGON ((121.0884611 14.65102379986607, 121.0886427 14.65097929986607, 121.0886774 14.65111199986608, 121.0886161 14.65112709986608, 121.088614 14.65111899986608, 121.0884938 14.65114849986608, 121.0884611 14.65102379986607))",home
678559144,,,house,447.85,,447.850791685699,"POLYGON ((121.0884737 14.65118579986609, 121.0887167 14.65112769986608, 121.0887576 14.6512877998661, 121.0886504 14.6513133998661, 121.0886393 14.6512695998661, 121.0885034 14.6513020998661, 121.0884737 14.65118579986609))",home
678559145,,,house,315.732,,315.734563069131,"POLYGON ((121.0887501 14.65064509986602, 121.0888761 14.65061339986602, 121.0889253 14.65079659986604, 121.0887992 14.65082829986604, 121.0887501 14.65064509986602))",home
678559941,,,house,143.432,,143.431676933112,"POLYGON ((121.0879474 14.64868019986579, 121.0879646 14.64857869986578, 121.0880893 14.64859849986578, 121.0880819 14.64864219986579, 121.0880554 14.64863799986579, 121.0880473 14.6486857998658, 121.0880267 14.6486825998658, 121.0880214 14.64869199986579, 121.0879474 14.64868019986579))",home
678559942,,,house,227.295,,227.296545856008,"POLYGON ((121.0879926 14.64848359986577, 121.0880106 14.64835359986576, 121.0881564 14.64837259986576, 121.0881456 14.64845069986576, 121.0881162 14.64844689986576, 121.088109 14.64849879986577, 121.0879926 14.64848359986577))",home
678559945,,,house,130.756,,130.754146760678,"POLYGON ((121.0880349 14.64815269986573, 121.0880354 14.64803589986571, 121.0881228 14.64803629986571, 121.0881223 14.64815309986573, 121.0880349 14.64815269986573))",home
678559946,,,house,216.104,,216.102001272259,"POLYGON ((121.0888858 14.64230689986504, 121.0889154 14.64219919986503, 121.0890617 14.64223689986503, 121.0890321 14.64234459986504, 121.0888858 14.64230689986504))",home
678559947,,,house,255.094,,255.094747085835,"POLYGON ((121.088452 14.64220759986503, 121.0884737 14.64211359986503, 121.0885594 14.64213199986502, 121.0885633 14.64211489986502, 121.0886301 14.64212929986502, 121.0886234 14.64215849986502, 121.0886659 14.64216769986503, 121.088647 14.64224969986504, 121.088452 14.64220759986503))",home
